Id	Label
2397	僸
2398	禁
2399	嗧
2400	壵
2401	妧
2402	null
2403	吾
2404	囟
2405	&CDP-8CC8;
2406	儯
2407	駦
2408	呟
2409	囐
2410	獻
2411	倭
2412	委
2413	叩
2414	亭
2415	埌
2416	墡
2417	偢
2418	秋
2419	垠
2420	倿
2421	妾
2422	null
2423	甲
2424	堂
2425	俬
2426	私
2427	卟
2428	偊
2429	禹
2430	偶
2431	禺
2432	佒
2433	央
2434	仸
2435	墄
2436	佚
2437	失
2438	域
2439	凐
2440	垔
2441	坋
2442	城
2443	null
2444	伕
2445	唙
2446	狄
2447	先
2448	塸
2449	塍
2450	儚
2451	夢
2452	劳
2453	勣
2454	卨
2455	侈
2456	多
2457	吠
2458	佭
2459	夅
2460	侯
2461	&CDP-88A6;
2462	俻
2463	备
2464	哭
2465	倰
2466	夌
2467	刈
2468	俊
2469	夋
2470	亶
2471	㐭
2472	儔
2473	壽
2474	凙
2475	睪
2476	咕
2477	叻
2478	嚞
2479	園
2480	傺
2481	祭
2482	奃
2483	伮
2484	奴
2485	僄
2486	票
2487	垍
2488	勤
2489	傒
2490	奚
2491	刎
2492	偰
2493	契
2494	冟
2495	倴
2496	奔
2497	垤
2498	偧
2499	奓
2500	倷
2501	奈
2502	倚
2503	奇
2504	俸
2505	奉
2506	俠
2507	夾
2508	叛
2509	俺
2510	奄
2511	劬
2512	唐
2513	广
2514	&CDP-8CC1;
2515	交
2516	侉
2517	侇
2518	夷
2519	塪
2520	埳
2521	侠
2522	夹
2523	匬
2524	奖
2525	圫
2526	傦
2527	骨
2528	傻
2529	囟
2530	null
2531	刅
2532	null
2533	吮
2534	凌
2535	厔
2536	僒
2537	窘
2538	咻
2539	丛
2540	噖
2541	琴
2542	养
2543	勽
2544	匔
2545	匑
2546	兘
2547	嗸
2548	倥
2549	空
2550	匄
2551	圁
2552	null
2553	僮
2554	凑
2555	奏
2556	唺
2557	&CDP-89E0;
2558	傹
2559	竟
2560	傽
2561	章
2562	傡
2563	竝
2564	刲
2565	卲
2566	刢
2567	壄
2568	傐
2569	高
2570	乌
2571	&CDP-8CAC;
2572	夘
2573	創
2574	吳
2575	&CDP-8CD5;
2576	外
2577	位
2578	垡
2579	决
2580	匟
2581	妀
2582	&CDP-896D;
2583	null
2584	咃
2585	君
2586	勼
2587	吸
2588	叹
2589	凩
2590	印
2591	劭
2592	勺
2593	刨
2594	噽
2595	&CDP-89DB;
2596	偻
2597	娄
2598	吉
2599	勿
2600	勻
2601	壻
2602	亵
2603	刾
2604	劣
2605	兽
2606	傖
2607	升
2608	吅
2609	塜
2610	塉
2611	僂
2612	婁
2613	卥
2614	塰
2615	null
2616	复
2617	刳
2618	埍
2619	喂
2620	凿
2621	剦
2622	呙
2623	倌
2624	官
2625	倧
2626	宗
2627	null
2628	劖
2629	呻
2630	倇
2631	宛
2632	呷
2633	哺
2634	侘
2635	宅
2636	堉
2637	侒
2638	安
2639	坽
2640	俒
2641	完
2642	俕
2643	宋
2644	叙
2645	克
2646	佇
2647	宁
2648	务
2649	佗
2650	它
2651	啿
2652	咁
2653	唋
2654	奙
2655	电
2656	兂
2657	嚏
2658	疐
2659	刃
2660	啑
2661	堩
2662	夳
2663	儜
2664	寧
2665	垣
2666	圽
2667	塗
2668	匡
2669	匤
2670	玉
2671	兜
2672	噹
2673	壅
2674	雍
2675	劄
2676	答
2677	噃
2678	壣
2679	塨
2680	六
2681	坃
2682	傧
2683	宾
2684	嗶
2685	畢
2686	剷
2687	産
2688	告
2689	傢
2690	家
2691	凜
2692	稟
2693	垏
2694	傛
2695	容
2696	冄
2697	円
2698	占
2699	冤
2700	堧
2701	冎
2702	冘
2703	凚
2704	凛
2705	禀
2706	喜
2707	勢
2708	埶
2709	啻
2710	帝
2711	吂
2712	厵
2713	兖
2714	吻
2715	卶
2716	型
2717	僝
2718	孱
2719	唎
2720	侾
2721	孝
2722	兄
2723	侟
2724	存
2725	俘
2726	凄
2727	妻
2728	侼
2729	孛
2730	奫
2731	仔
2732	協
2733	埝
2734	念
2735	咓
2736	null
2737	堵
2738	塋
2739	凶
2740	呱
